Tweet Id,Datetime,tweet,clean_text,sentiment
1329432846365306888,2020-11-19 14:34:24,Dpassion NS Lycra Spandex Regular Fit Lycra Mens Track Pant | Lower | Pyjama with Side Pockets for Casual | Lounge… https://t.co/1VkN1rczXs,Dpassion NS Lycra Spandex Regular Fit Lycra Mens Track Pant Lower Pyjama with Side Pockets for Casual Lounge,positive
1329431984502960129,2020-11-19 14:30:59,"@amazonIN Hey Amazon India, there seems to be a bug in time synchronization for order tracking drill down in your a… https://t.co/Ll63SKdZEG",Hey Amazon India there seems to be a bug in time synchronization for order tracking drill down in your a,positive
1329431406573916161,2020-11-19 14:28:41,You can find EVOLUTION OF A SAD WOMAN murder mystery suspense thriller romance #book at #amazon #India GL… https://t.co/7Eo4FAXmhl,You can find EVOLUTION OF A SAD WOMAN murder mystery suspense thriller romance book at amazon India GL,negative
1329431049286414340,2020-11-19 14:27:16,"@adi2five Retail and oil
Retaip Bcoz india is going to become one of biggest retail market in world in up coming ti… https://t.co/6Lsz2YsNaw",Retail and oil Retaip Bcoz india is going to become one of biggest retail market in world in up coming ti,neutral
1329430747883552768,2020-11-19 14:26:04,"Deal Price: ₹ 99.00
Discount: ₹ 400.00 (80%)https://t.co/4le7j7E8D7",Deal Price 99 00 Discount 400 00 80,neutral
1329430384719835136,2020-11-19 14:24:37,"Links of eBook &amp; pBook released today:
The Republican Ethic Vol- 3, 
ebook
Amazon Kindle - https://t.co/d2ZpotStmV… https://t.co/dntqjGVHhG",Links of eBook amp pBook released today The Republican Ethic Vol 3 ebook Amazon Kindle,positive
1329429841834217474,2020-11-19 14:22:28,@Project88mph @xKingAllan There is no Twitch Prime in India. There is Amazon Prime &amp; it's extremely cheap compared… https://t.co/SeZxvo3Itl,There is no Twitch Prime in India There is Amazon Prime amp it s extremely cheap compared,negative
1329429696082165760,2020-11-19 14:21:53,Thought! What if Foreign MNCs' in India with annual revenue &gt;5k crore have to compulsorily list on NSE? Imagine Ama… https://t.co/KbVFk0sHlB,Thought What if Foreign MNCs in India with annual revenue gt 5k crore have to compulsorily list on NSE Imagine Ama,positive
1329429174260535298,2020-11-19 14:19:49,"If the Oppo Find X2 #smartphone is purchased from the e-commerce site #Amazon #India, then you will be given a… https://t.co/AlMbifNtag",If the Oppo Find X2 smartphone is purchased from the e commerce site Amazon India then you will be given a,positive
1329429031297503232,2020-11-19 14:19:15,"Deal Price: ₹ 750.00
Discount: ₹ 1,210.00 (62%)https://t.co/XEBhaMezVE",Deal Price 750 00 Discount 1 210 00 62,neutral
1329428482783281158,2020-11-19 14:17:04,"Deal Price: ₹ 205.00
Discount: ₹ 5.00 (2%)https://t.co/sYqWNBwk7m",Deal Price 205 00 Discount 5 00 2,neutral
1329427136545837061,2020-11-19 14:11:43,"(that said, still reeling over the fact that someone at Amazon India gets paid to make inane decisions like bundlin… https://t.co/zDAfk5D52t",that said still reeling over the fact that someone at Amazon India gets paid to make inane decisions like bundlin,positive
1329426574391848960,2020-11-19 14:09:29,I was ordered some item from amazon. There is 1 item wrong delivery. Which is I didn’t receive. Try to follow with… https://t.co/5OPkMoI1jQ,I was ordered some item from amazon There is 1 item wrong delivery Which is I didn t receive Try to follow with,negative
1329426290923880450,2020-11-19 14:08:21,@Subhash_Desai @CMOMaharashtra @OfficeofUT @midc_india @MCCIA_Pune @CIIEvents @ficci_india @ShivSena @ShivsenaComms… https://t.co/un9q76JQ0h,Desai india Pune india,neutral
1329426219490656257,2020-11-19 14:08:04,"Deal Price: ₹ 159.00
Discount: ₹ 690.00 (81%)https://t.co/5AtTYOcsX3",Deal Price 159 00 Discount 690 00 81,neutral
1329426210112163841,2020-11-19 14:08:02,"E-commerce behemoth #Amazon has fired several employees who were part of its Prime Air drone delivery project, Fina… https://t.co/FFoyF06LNC",E commerce behemoth Amazon has fired several employees who were part of its Prime Air drone delivery project Fina,negative
1329425950262525954,2020-11-19 14:07:00,"Hamid al-Din Farahi's book "" A Study of The Quranic Oaths "" now available on Amazon India. Use the link below to pl… https://t.co/WOZy7lSMkQ",Hamid al Din Farahi s book A Study of The Quranic Oaths now available on Amazon India Use the link below to pl,positive
1329425161687363585,2020-11-19 14:03:52,ILU Slipper for Women’s Flip Flops Slides Home Open Toe Non Slip https://t.co/wy80gCh7e2,ILU Slipper for Women s Flip Flops Slides Home Open Toe Non Slip,positive
1329422086096482312,2020-11-19 13:51:39,"Reliance Retail adds Rs 47,265 crore to war chest in fight against Amazon, Walmart https://t.co/Gi8pEHRYQm",Reliance Retail adds Rs 47 265 crore to war chest in fight against Amazon Walmart,negative
1329421676870680577,2020-11-19 13:50:01,Amazon India,Amazon India,positive
1329421163508895744,2020-11-19 13:47:59,@realgem1 @narendramodi @harshmadhusudan @RMantri Their servers crashed due to high traffic. You can buy from amazo… https://t.co/lIX7v4UmOA,Their servers crashed due to high traffic You can buy from amazo,neutral
1329421054381473795,2020-11-19 13:47:33,@ravikchandar @narendramodi @harshmadhusudan @RMantri Server crashed due to high traffic. Link is correct. You can… https://t.co/leLJ02e2Bm,Server crashed due to high traffic Link is correct You can,neutral
1329420942414544897,2020-11-19 13:47:06,"India Furnish Polyester Eyelet 8 Piece Door Curtain Set - 7 Feet, Brown
at ₹ 779/- Only [M.R.P : ₹ 6,400]

Link : https://t.co/S9Cb2PYuSx",India Furnish Polyester Eyelet 8 Piece Door Curtain Set 7 Feet Brown at 779 Only M R P 6 400 Link,neutral
1329420757231824896,2020-11-19 13:46:22,@Subhash_Desai @CMOMaharashtra @OfficeofUT @midc_india @MCCIA_Pune @CIIEvents @ficci_india @ShivSena @ShivsenaComms… https://t.co/EI8hm8x31I,Desai india Pune india,neutral
1329420679935008770,2020-11-19 13:46:04,@thothweet @narendramodi @harshmadhusudan @RMantri hardcopy is available on Amazon. Their servers crashed due to hi… https://t.co/5yhQdHjMmg,hardcopy is available on Amazon Their servers crashed due to hi,positive
1329420158113251328,2020-11-19 13:43:59,"@orfevents @ShamikaRavi @harshmadhusudan @RMantri @gchikermane ‘A clear look into India’s political, social and eco… https://t.co/1j1cL3DGtV",A clear look into India s political social and eco,positive
1329419773784952832,2020-11-19 13:42:28,The wait is finally over! Paperback is going to be launched TOMORROW! You can get the book from Amazon India. Do re… https://t.co/53AkPJEWEk,The wait is finally over Paperback is going to be launched TOMORROW You can get the book from Amazon India Do re,positive
1329419755988652037,2020-11-19 13:42:23,@VarunmThakur @NetflixIndia @ReallySwara @mutant_India @smwhtlatelatif @TheSaranFiles @MonaAmbegaonkar… https://t.co/VhGsGPPQgO,India,neutral
1329418515242123264,2020-11-19 13:37:28,"@myogiadityanath @PMOIndia @nsitharaman @KTRTRS Why india not insoution designer? Google, Amazon, microsoft,rafel,… https://t.co/Nlzzn6FQzN",Why india not insoution designer Google Amazon microsoft rafel,positive
1329417625395372034,2020-11-19 13:33:55,"@Dhananjay_Tech @sony_india https://t.co/Pp9PlY3E4y
 या लॅपटॉप साठी कोणती 4GB RAM बेस्ट आहे ? तसेच कोणती एसएसडी अपग्रेड करायला चांगली आहे?",Tech india 4GB RAM,neutral
1329416936380239874,2020-11-19 13:31:11,What I find ironic about Mr Salve’s arguments re Amazon being the “East India Company” is that Mr Salve is sitting… https://t.co/avy4AlF7Uw,What I find ironic about Mr Salve s arguments re Amazon being the East India Company is that Mr Salve is sitting,negative
1329416533731205120,2020-11-19 13:29:35,"@amritabhinder (Just When) Amazon is behaving like ""East India Company"": Future Retail to HC 😇😇 https://t.co/aeUfuwTxp0",Just When Amazon is behaving like East India Company Future Retail to HC,positive
1329415092346122242,2020-11-19 13:23:52,"Amazon is behaving like ""East India Company"": Future Retail to HC 😇😇 https://t.co/aeUfuwTxp0",Amazon is behaving like East India Company Future Retail to HC,positive
1329414590925393920,2020-11-19 13:21:52,@chawla_nishtha @amazon @BJP4India @BJP4Delhi @adeshguptabjp @siddharthanbjp @kuljeetschahal @p_sahibsingh… https://t.co/XwHFoZ1cEr,nishtha sahibsingh,neutral
1329413383678959616,2020-11-19 13:17:04,@chawla_nishtha @beingarun28 @amazon @BJP4India @BJP4Delhi @adeshguptabjp @siddharthanbjp @kuljeetschahal… https://t.co/wf9ByMQsFB,nishtha,neutral
1329412629236830209,2020-11-19 13:14:04,"Deal Price: ₹ 149.00
Discount: ₹ 350.00 (70%)https://t.co/6RdGWJ4Fjp",Deal Price 149 00 Discount 350 00 70,neutral
1329412281130655744,2020-11-19 13:12:41,@NileshShah68 Unfortunately all MNC customer friendly actions are excluding India! Faced this issue with Amazon kin… https://t.co/IgUWYvFMEw,Unfortunately all MNC customer friendly actions are excluding India Faced this issue with Amazon kin,positive
1329411264515166208,2020-11-19 13:08:39,"@MeghUpdates While it's a good effort, things to watch for -
1. Product quality
2. Industrial regulations
3. Pricin… https://t.co/R4OT9KNSc3",While it s a good effort things to watch for 1 Product quality 2 Industrial regulations 3 Pricin,positive
1329410823744352257,2020-11-19 13:06:54,@xKingAllan I'm just ignorant to the issue here. What is the issue? Is there a massive demand for Amazon Prime that… https://t.co/zZVP1nW468,I m just ignorant to the issue here What is the issue Is there a massive demand for Amazon Prime that,negative
1329410653052825600,2020-11-19 13:06:13,"@Nandhuupriya Can you suggest Where can I watch this movie in India.. not showing in Netflix , Amazon prime India",Can you suggest Where can I watch this movie in India not showing in Netflix Amazon prime India,positive
1329409651557998598,2020-11-19 13:02:14,"1) To all in the UK; the USA; India, Brazil and Canada reading ~ HWSNBN ~ FREE Hybrid Series Spin-off on Amazon, Ap… https://t.co/3BiPSk9Hyp",1 To all in the UK the USA India Brazil and Canada reading HWSNBN FREE Hybrid Series Spin off on Amazon Ap,positive
1329409575326523394,2020-11-19 13:01:56,THANK YOU Amazon India for sending tablets for our children to aid their online learning. Your support has enabled… https://t.co/qBthkrZwb1,THANK YOU Amazon India for sending tablets for our children to aid their online learning Your support has enabled,positive
1329409338998403073,2020-11-19 13:01:00,"Best Wishes to @Gautam__Baid 

The Joys of Compounding is releasing tomorrow in India..

https://t.co/xpSzj9qQXj… https://t.co/5LKoiO3jOP",Best Wishes to Baid The Joys of Compounding is releasing tomorrow in India,positive
1329409073905872897,2020-11-19 12:59:57,"When I lived in India, I bought a CD of Rum Sodomy &amp; the Lash by the Pogues off Amazon. After a long wait, I was ca… https://t.co/EBLyQ26cYv",When I lived in India I bought a CD of Rum Sodomy amp the Lash by the Pogues off Amazon After a long wait I was ca,positive
1329409039105548289,2020-11-19 12:59:48,Delhi HC to continue hearing Future Retail-Amazon case on Reliance deal today https://t.co/NLpmI6Y4cP  #Economy… https://t.co/S1q0lx6zuD,Delhi HC to continue hearing Future Retail Amazon case on Reliance deal today Economy,positive
1329406329761382400,2020-11-19 12:49:02,@Subhash_Desai @CMOMaharashtra @OfficeofUT @midc_india @MCCIA_Pune @CIIEvents @ficci_india @ShivSena @ShivsenaComms… https://t.co/4M9pL5ZirB,Desai india Pune india,neutral
1329405963447615488,2020-11-19 12:47:35,And this is how Amazon India celebratesc #InternationalMensDay . Great!!...the picture speaks for itself. And peopl… https://t.co/dK2d8EdcBW,And this is how Amazon India celebratesc InternationalMensDay Great the picture speaks for itself And peopl,positive
1329405892287025153,2020-11-19 12:47:18,@AmazonHelp Thank you Amazon India for getting the refund processed!!,Thank you Amazon India for getting the refund processed,positive
1329405366216523776,2020-11-19 12:45:13,"@amazonIN Hello Amazon India, do we get free Amazon photo with prime in India. Please confjrn.",Hello Amazon India do we get free Amazon photo with prime in India Please confjrn,positive
1329405203712405505,2020-11-19 12:44:34,Amazon is behaving like East India Company: Future Retail to HC https://t.co/0XJyAo9SOx,Amazon is behaving like East India Company Future Retail to HC,positive
1329405112536600576,2020-11-19 12:44:12,@JeffBezos mr Jeff my name is shatrughan and I m from india ..I want to inform you that. In india there's lot of fr… https://t.co/461Yn2cemu,mr Jeff my name is shatrughan and I m from india I want to inform you that In india there s lot of fr,positive
1329405019561603074,2020-11-19 12:43:50,"@cbic_india To arrest GST evasion just read my e-book titled ""How to magically transform a democracy"" available on… https://t.co/nFhDhn3osn",india To arrest GST evasion just read my e book titled How to magically transform a democracy available on,negative
1329404928784154625,2020-11-19 12:43:28,Thank you so much PM @narendramodi ji - I am absolutely honoured and delighted to know that you have been reading… https://t.co/seYsnv9ncs,Thank you so much PM ji I am absolutely honoured and delighted to know that you have been reading,positive
1329404742779375617,2020-11-19 12:42:44,Recapping the winter routine of morning protein intake with the warmth of coffee/tea blended in Borges Natura Walnu… https://t.co/YNBS5TsEdb,Recapping the winter routine of morning protein intake with the warmth of coffee tea blended in Borges Natura Walnu,positive
1329404293057634309,2020-11-19 12:40:57,"Wahl India 03191-024 Professional Comb (Black) Rs. 59 - Amazon

https://t.co/wkWCmoypvr",Wahl India 03191 024 Professional Comb Black Rs 59 Amazon,positive
1329403552599400449,2020-11-19 12:38:00,@HopkinsBRFC They r nice...but cannot find them.on amazon India...😭😊,They r nice but cannot find them on amazon India,positive
1329403463994724355,2020-11-19 12:37:39,@rashtrapatibhvn @PrakashJavdekar @MIB_India Looking forward to reading this.  Book officially releasing soon inclu… https://t.co/Mkl0eYmHAV,India Looking forward to reading this Book officially releasing soon inclu,neutral
1329403321363402753,2020-11-19 12:37:05,"@srivaraha_67 The website had gone down due to a surge in traffic. We have been working to restore it, and it will… https://t.co/wuHbpKOf7z",67 The website had gone down due to a surge in traffic We have been working to restore it and it will,positive
1329402232828088322,2020-11-19 12:32:46,"Witness instant energy with our healthy food. Millet peanut snack bars filled with all the goodness of millet, pean… https://t.co/pmhGRuUYDE",Witness instant energy with our healthy food Millet peanut snack bars filled with all the goodness of millet pean,positive
1329401417694470144,2020-11-19 12:29:31,https://t.co/xNjm1vieaK,,neutral
1329400297483956225,2020-11-19 12:25:04,amazon india losers who hate their own bag for STILL not getting bts albums tbh like what is the reason other than… https://t.co/kko5ymg1YY,amazon india losers who hate their own bag for STILL not getting bts albums tbh like what is the reason other than,negative
1329399920667791364,2020-11-19 12:23:34,@KyaFarq @narendramodi @ANewIdeaOfIndia The website had gone down due to a surge in traffic. We have been working t… https://t.co/6aKTzL81t5,The website had gone down due to a surge in traffic We have been working t,neutral
1329399826472026117,2020-11-19 12:23:12,"Is this a smartwatch or a classic time piece? from an #Indian brand, 1 Year Warranty
-Water Resistant 30 meters
-St… https://t.co/uzqvPELK1w",Is this a smartwatch or a classic time piece from an Indian brand 1 Year Warranty Water Resistant 30 meters St,neutral
1329399591482003456,2020-11-19 12:22:16,"@CANDY00821 あああ、Amazon India!!!
そんな凄いお値段なんですか…
いっそサリーの端切れで、お揃い、作ったろかw",Amazon India w,positive
1329399290419056640,2020-11-19 12:21:04,"Interesting; this it would be disruptive when Amazon plans to launch it in India. Indian start-up like Medlife, Pha… https://t.co/xsmMqMsoEj",Interesting this it would be disruptive when Amazon plans to launch it in India Indian start up like Medlife Pha,positive
1329399077507903488,2020-11-19 12:20:13,"And the website is back online now! Thank you for your patience. @ANewIdeaOfIndia 

Amazon 🇮🇳:… https://t.co/G1IG4lzZXH",And the website is back online now Thank you for your patience Amazon,positive
1329399020737933315,2020-11-19 12:20:00,"#Amazon has announced that users in India can now converse with #Alexa in Hindi on their #FireTV devices

https://t.co/9BUJ0cCITe",Amazon has announced that users in India can now converse with Alexa in Hindi on their FireTV devices,positive
1329397733786935304,2020-11-19 12:14:53,"Damaged product received from #Amazon India, complaint filed against @amazonIN #AmazonIndia
https://t.co/v6aZKYK3HQ",Damaged product received from Amazon India complaint filed against AmazonIndia,negative
1329396900533993472,2020-11-19 12:11:34,"@MIB_India 
You have put some  restrictions on Bindas Bol
Have you tried to put a check on anti Hindu program s on… https://t.co/Zp1hHDbdbl",India You have put some restrictions on Bindas Bol Have you tried to put a check on anti Hindu program s on,negative
1329395029501227008,2020-11-19 12:04:08,"@colinrtalbot All the time, 'HMRC' 'Amazon' 'Microsoft' both on @bt_uk but also on the mob. It seems like the calls… https://t.co/q0OwcFLz10",All the time HMRC Amazon Microsoft both on uk but also on the mob It seems like the calls,positive
1329394916007555075,2020-11-19 12:03:41,"Toyshine Foam Blaster Gun Toy, Safe and Long Range, 10 Bullets https://t.co/lqbeQZMc3l",Toyshine Foam Blaster Gun Toy Safe and Long Range 10 Bullets,positive
1329394493125242888,2020-11-19 12:02:00,@presents_yshkin We get your interest regarding the mentioned title. The movie has exclusive rights for India and w… https://t.co/1CGLZ5Of4D,yshkin We get your interest regarding the mentioned title The movie has exclusive rights for India and w,positive
1329393505790164992,2020-11-19 11:58:05,"@amazon , big companies also have to guess how much they play with the common people, these companies do the bigges… https://t.co/8c1QBs8nyY",big companies also have to guess how much they play with the common people these companies do the bigges,positive
1329392555574792193,2020-11-19 11:54:18,"Foxten Analogue White Dial Day and Date Functioning Watch for Men Boy
Amazon https://t.co/AMQNbPg4wh
#flipkart… https://t.co/agy9XQRYej",Foxten Analogue White Dial Day and Date Functioning Watch for Men Boy Amazon flipkart,positive
1329392529733685253,2020-11-19 11:54:12,"Deal Price: ₹ 201.00
Discount: ₹ 398.00 (66%)https://t.co/86R723MR67",Deal Price 201 00 Discount 398 00 66,neutral
1329392029386768384,2020-11-19 11:52:13,@shriiiitt Soon they'll reach a deal I guess. Ippo dhaan they have arrived on Amazon prime. Also I don't think they… https://t.co/zsSbCim45X,Soon they ll reach a deal I guess Ippo dhaan they have arrived on Amazon prime Also I don t think they,positive
1329391947279069184,2020-11-19 11:51:53,"#MadeInIndia 
जानिए Amazon India के इस 'Made In India' Toy Store कैसे बेंच और ख़रीद सकतें हैं देसी खिलौनें?… https://t.co/Gvditd9t0p",MadeInIndia Amazon India Made In India Toy Store,positive
1329391515659948033,2020-11-19 11:50:10,"@croninbenjamin You bet! On a different note, any idea how much Amazon shelled out for the NZC rights for India giv… https://t.co/IVZXo0bC0p",You bet On a different note any idea how much Amazon shelled out for the NZC rights for India giv,positive
1329391309790924801,2020-11-19 11:49:21,@JeffBezos @AmazonHelp @amazonIN case id: 6538541742 almost half of the store is offline despite having positive in… https://t.co/9OLTBNEwzF,case id 6538541742 almost half of the store is offline despite having positive in,negative
1329390811927126016,2020-11-19 11:47:23,"Just read great reviews of this book on Amazon. Like ""American Dream"", and book ""In search of Excellence"" this book… https://t.co/Nb6Ugmo4Ig",Just read great reviews of this book on Amazon Like American Dream and book In search of Excellence this book,positive
1329387747367288834,2020-11-19 11:35:12,@YogCho @narendramodi @harshmadhusudan The website has gone down due to a surge in traffic. We are working to resto… https://t.co/ImjZGXke84,The website has gone down due to a surge in traffic We are working to resto,neutral
1329387444878397440,2020-11-19 11:34:00,"https://t.co/jTf03A67U5

LA FIGLIA INDIANA

VoilesDéployées

ebook euro 1,99

gratis con #KindleUnlimited… https://t.co/6COWmtIqQl",LA FIGLIA INDIANA VoilesD ploy es ebook euro 1 99 gratis con KindleUnlimited,positive
1329387162781978625,2020-11-19 11:32:53,@AmazonHelp Sir ord#40769305240485955 has upcrop premium California almonds as damaged items. plz refund my money a… https://t.co/RyIFPOeUAl,Sir ord 40769305240485955 has upcrop premium California almonds as damaged items plz refund my money a,negative
1329386215041187841,2020-11-19 11:29:07,"@PMilanudyog @dakshJa49904415 @PrimeVideoIN As of now , no TV telecast for non India games .. maybe India series in… https://t.co/hRUDkDmG6D",As of now no TV telecast for non India games maybe India series in,negative
1329386066525110272,2020-11-19 11:28:31,"Respected President of India,
As per attached video, its clear that Amazon India, offended the Hindus , which is un… https://t.co/4BL3Kvs1Pv",Respected President of India As per attached video its clear that Amazon India offended the Hindus which is un,positive
1329386041107615745,2020-11-19 11:28:25,"@silenceisbest1 No TV broadcasters for the New Zealand home series in India, it'll be available on Amazon Prime only.",No TV broadcasters for the New Zealand home series in India it ll be available on Amazon Prime only,negative
1329385868788781058,2020-11-19 11:27:44,@mufaddal_vohra Where it will he telecasted in india other than on Amazon?,vohra Where it will he telecasted in india other than on Amazon,positive
1329385128007634946,2020-11-19 11:24:47,India no longer has an online company of its own. All online companies in India now sell shares to a foreign compan… https://t.co/sTzf2gq8KA,India no longer has an online company of its own All online companies in India now sell shares to a foreign compan,neutral
1329385113864474625,2020-11-19 11:24:44,"In India, a foreign online company like Amazon is weakening the Indian economy

- Retailers are the basic pillar of… https://t.co/TWixRuPqBh",In India a foreign online company like Amazon is weakening the Indian economy Retailers are the basic pillar of,positive
1329383766968725504,2020-11-19 11:19:23,"SBS Bags® Women’s Girls Fashion PU Leather Mini Casual Backpack Bags For School, College, Tuition, office With Smal… https://t.co/ogPfbjpUYq",SBS Bags Women s Girls Fashion PU Leather Mini Casual Backpack Bags For School College Tuition office With Smal,negative
1329383662077394950,2020-11-19 11:18:58,"@PRAKASHTHAKRE @ANewIdeaOfIndia Book information available on the Twitter page @ANewIdeaOfIndia. 

Amazon buy link: https://t.co/It177JlcCS",Book information available on the Twitter page Amazon buy link,positive
1329383564987703297,2020-11-19 11:18:35,@JeffBezos Amazon India call centre is unable to solve any problems. There is delay in installation of my TV purcha… https://t.co/ZFpKoqKMTO,Amazon India call centre is unable to solve any problems There is delay in installation of my TV purcha,negative
1329383284128718849,2020-11-19 11:17:28,@ARUNA11811 @narendramodi @harshmadhusudan The website has gone down due to a surge in traffic. We are working to r… https://t.co/2OC2fjLCSw,The website has gone down due to a surge in traffic We are working to r,neutral
1329383211638525955,2020-11-19 11:17:11,@djkadakia @narendramodi @harshmadhusudan The website has gone down due to a surge in traffic. We are working to re… https://t.co/2Djp5e7ccA,The website has gone down due to a surge in traffic We are working to re,neutral
1329383196476141568,2020-11-19 11:17:07,Amazon India call centre is unable to solve any problems. There is delay in installation of my TV purchased on 12.1… https://t.co/PmlCWDLOZO,Amazon India call centre is unable to solve any problems There is delay in installation of my TV purchased on 12 1,negative
1329383122081746945,2020-11-19 11:16:49,@Aeji_Ooji_ @adeep_84 @Shawshanko @narendramodi @harshmadhusudan @ANewIdeaOfIndia The website has gone down due to… https://t.co/gj5awj96sH,Ooji 84 The website has gone down due to,neutral
1329382983543840771,2020-11-19 11:16:16,@Ateendriyo @harshmadhusudan @RMantri hehe greedy na baniye Gilheri bhaiya book khareediye 🤭yeh lijiye. link https://t.co/PAPs8lB94q,hehe greedy na baniye Gilheri bhaiya book khareediye yeh lijiye link,negative
1329382953487527938,2020-11-19 11:16:09,"*Go India game trick*

Buy something on Flipkart, Amazon and pay through Google Pay. You'll get a ticket. Now cance… https://t.co/9IsrlG4OB8",Go India game trick Buy something on Flipkart Amazon and pay through Google Pay You ll get a ticket Now cance,negative
1329382717553737728,2020-11-19 11:15:13,@djkadakia @narendramodi @harshmadhusudan The website has gone down due to a surge in traffic. We are working to re… https://t.co/B6tK3M3hA5,The website has gone down due to a surge in traffic We are working to re,neutral
1329379986923343873,2020-11-19 11:04:22,".@amazon vs #FutureRetail Case: FRL Counsel likens Amazon to 'East India Company', alleges that they are trying to… https://t.co/2vX82T9m92",vs FutureRetail Case FRL Counsel likens Amazon to East India Company alleges that they are trying to,positive
1329379691182968834,2020-11-19 11:03:11,"@consumerforum_ @amazonIN @SamsungMobile
Sir,I ordered a phone model no-Samsung Galaxy M31 (Ocean Blue, 6GB RAM, 64… https://t.co/3xQQy2muR7",Sir I ordered a phone model no Samsung Galaxy M31 Ocean Blue 6GB RAM 64,negative
1329379615182254080,2020-11-19 11:02:53,@BabanTudu @narendramodi @harshmadhusudan @RMantri It has crashed due to surge in traffic. You can buy from here https://t.co/k0x3bMOcks,It has crashed due to surge in traffic You can buy from here,neutral
1329379504666525697,2020-11-19 11:02:27,@p_cdhy @narendramodi @harshmadhusudan @RMantri It has crashed due to surge in traffic. You can buy from here https://t.co/k0x3bMOcks,cdhy It has crashed due to surge in traffic You can buy from here,neutral
1329379356385234946,2020-11-19 11:01:51,Nivea partners with Amazon India to launch e-commerce ready-to-ship pack – ‘NIVEA CARE BOX’ with #sustainable packa… https://t.co/Ft9LNhxTUN,Nivea partners with Amazon India to launch e commerce ready to ship pack NIVEA CARE BOX with sustainable packa,positive
1329378816125399041,2020-11-19 10:59:43,@BLACKCAPS @windiescricket Will Amazon Prime live stream from this series in India?,Will Amazon Prime live stream from this series in India,positive
1329378594947207169,2020-11-19 10:58:50,"Amazon Fire TV Devices Get Alexa in Hindi, Routines Support in India https://t.co/X2QSGMFPwr",Amazon Fire TV Devices Get Alexa in Hindi Routines Support in India,positive
1329378349248966656,2020-11-19 10:57:51,"@amazon @amazonIN @AmazonHelp @ConsumerReports @CTATech @CFPB
Dear sir
My self Amit Mondal .My phone number is 6291… https://t.co/rPQ59S37gx",Dear sir My self Amit Mondal My phone number is 6291,positive
1329377553400827904,2020-11-19 10:54:42,@narendramodi @harshmadhusudan @RMantri A massive endorsement for the book by @harshmadhusudan &amp; @RMantri by most p… https://t.co/NwqCoXbUpV,A massive endorsement for the book by amp by most p,positive
1329376502098497537,2020-11-19 10:50:31,@dwnews @BillGates @Google @Prosusgroup @JeffBezos @amazon @nokia @ETNOWlive @ericsson @virginmedia @cmdbel… https://t.co/k46o0pPSzc,,neutral
1329376159906357255,2020-11-19 10:49:09,"B Natural Organic Cold Pressed,Pure Neem Oil For Spray On Plants &amp; Garden 200 ml Pouch With Free Measuring Cup https://t.co/2JBg7JcD4a",B Natural Organic Cold Pressed Pure Neem Oil For Spray On Plants amp Garden 200 ml Pouch With Free Measuring Cup,positive
1329375939441127425,2020-11-19 10:48:17,"India proposes regulation on Amazon Prime Video, Netflix, Disney+ Hotstar and more online content 

READ MORE:… https://t.co/gjcEMvZQCq",India proposes regulation on Amazon Prime Video Netflix Disney Hotstar and more online content READ MORE,positive
1329374872246448129,2020-11-19 10:44:02,Amazon Alexa Gets Hindi Language Support for Fire TV Devices in India https://t.co/RPJFUr6nB2 https://t.co/K8ankIzLkB,Amazon Alexa Gets Hindi Language Support for Fire TV Devices in India,positive
1329374871625732096,2020-11-19 10:44:02,Amazon Alexa Gets Hindi Language Support for Fire TV Devices in India https://t.co/VqOHKDabtG https://t.co/AUH8GyYRfe,Amazon Alexa Gets Hindi Language Support for Fire TV Devices in India,positive
1329374642109177856,2020-11-19 10:43:07,"@KaroulSahil Real launches realme 75G globally and price for this black Friday will be around 20k at Amazon , also… https://t.co/DOhaX8WfEl",Real launches realme 75G globally and price for this black Friday will be around 20k at Amazon also,positive
1329373686747467777,2020-11-19 10:39:20,Ordered a 5 star ac from Amazon..they delivered someone's 3 star ac nearly month ago.spoke to their customer servic… https://t.co/zUlehPDuF9,Ordered a 5 star ac from Amazon they delivered someone s 3 star ac nearly month ago spoke to their customer servic,positive
1329373590290976768,2020-11-19 10:38:57,@amazonIN return policy of amazon india is useless. They r playing in the hands of their courier person.,return policy of amazon india is useless They r playing in the hands of their courier person,negative
1329373482191347714,2020-11-19 10:38:31,@Aeji_Ooji_ @adeep_84 @Shawshanko @narendramodi @harshmadhusudan @ANewIdeaOfIndia The website has gone down due to… https://t.co/NUrdqmkHEY,Ooji 84 The website has gone down due to,neutral
1329372303705182208,2020-11-19 10:33:50,Minutiae U Shaped Hoop Dangling Earring For Women And Girls https://t.co/EgImY1Pz1j,Minutiae U Shaped Hoop Dangling Earring For Women And Girls,neutral
1329372255629950988,2020-11-19 10:33:38,"Buy online ClassicGold Sumo Toothbrushes 
https://t.co/Zdgj4O0IMe...
#proudtobeindian #india #supportlocal #delhi… https://t.co/q0oCDzsY0A",Buy online ClassicGold Sumo Toothbrushes proudtobeindian india supportlocal delhi,neutral
1329371819086737408,2020-11-19 10:31:54,BOYCOTT AMAZON IN INDIA. https://t.co/tcbjZmX3Ai,BOYCOTT AMAZON IN INDIA,negative
1329371580573446144,2020-11-19 10:30:57,BOYCOTT Amazon in INDIA because it is insulting HINDUS &amp; Hindu culture https://t.co/J7YdlF7yCY,BOYCOTT Amazon in INDIA because it is insulting HINDUS amp Hindu culture,negative
